,Month,Product Category,Sales,Location
3687,2022-04-01,Salty Snacks,420,winona
3688,2022-04-01,Packaged Sweet Snacks,346,winona
3689,2022-04-01,Alternative Snacks,462,winona
3690,2022-04-01,Fresh Foods - Perish Groc,366,winona
3691,2022-04-01,Edible Grocery,76,winona
3692,2022-04-01,Non-edible Grocery,148,winona
3693,2022-04-01,Health And Beauty Care,410,winona
3694,2022-04-01,General Merchandise,458,winona
3695,2022-04-01,Publications,479,winona
3696,2022-04-01,Automotive Products,257,winona
3697,2022-04-01,Store Services Fee Income,305,winona
3698,2022-04-01,Store Services Fee Inc Tax,433,winona
3699,2022-04-01,Ice Bags,444,winona
3700,2022-04-01,Hot Dispensed Beverages,253,winona
3701,2022-04-01,Cold Dispensed Beverages,76,winona
3702,2022-04-01,Frozen Dispensed Beverages,128,winona
3703,2022-04-01,Car Wash Sls,145,winona
3704,2022-04-01,Car Wash Vending Sales,358,winona
3705,2022-04-01,Chilled Bev Fee,100,winona
3706,2022-04-01,Coupons,50,winona
3707,2022-04-01,Cravins To Order,359,winona
3708,2022-04-01,CTO Ing Shelf Stable,125,winona
3709,2022-04-01,Fe Gift Cards Radiant,106,winona
3710,2022-04-01,Floral,76,winona
3711,2022-04-01,Fresh Bakery,362,winona
3712,2022-04-01,Gen Merch Scan Data Sales,245,winona
3713,2022-04-01,JW European Cafe,148,winona
3714,2022-04-01,Lottery Instant Tickets,374,winona
3715,2022-04-01,Lottery ITVM Instant Tickets,207,winona
3716,2022-04-01,Lottery Online Sales,104,winona
3717,2022-04-01,Manual Fuel Radiant,213,winona
3718,2022-04-01,Money Orders Radiant,110,winona
3719,2022-04-01,Money Transfers,429,winona
3720,2022-04-01,No Scan Merch Radiant,285,winona
3721,2022-04-01,Novelty,208,winona
3722,2022-04-01,Phone Card Fee,92,winona
3723,2022-04-01,Supplies-retail,113,winona
3724,2022-05-01,Cigarettes,343,winona
3725,2022-05-01,Other Tobacco,275,winona
3726,2022-05-01,Beer,349,winona
3727,2022-05-01,Wine,235,winona
3728,2022-05-01,Packaged Beverages-nonalcoh,200,winona
3729,2022-05-01,Candy,131,winona
3730,2022-05-01,Fluid Milk Products,472,winona
3731,2022-05-01,Other Dairy Deli,214,winona
3732,2022-05-01,Pkg Sand Other Products,368,winona
3733,2022-05-01,Packaged Ice Cream Novelty,254,winona
3734,2022-05-01,Frozen Foods,204,winona
3735,2022-05-01,Packaged Bread Comm Bakery,145,winona
3736,2022-05-01,Salty Snacks,319,winona
3737,2022-05-01,Packaged Sweet Snacks,340,winona
3738,2022-05-01,Alternative Snacks,497,winona
3739,2022-05-01,Fresh Foods - Perish Groc,346,winona
3740,2022-05-01,Edible Grocery,250,winona
3741,2022-05-01,Non-edible Grocery,156,winona
3742,2022-05-01,Health And Beauty Care,471,winona
3743,2022-05-01,General Merchandise,334,winona
3744,2022-05-01,Publications,135,winona
3745,2022-05-01,Automotive Products,230,winona
3746,2022-05-01,Store Services Fee Income,435,winona
3747,2022-05-01,Store Services Fee Inc Tax,453,winona
3748,2022-05-01,Ice Bags,443,winona
3749,2022-05-01,Hot Dispensed Beverages,270,winona
3750,2022-05-01,Cold Dispensed Beverages,231,winona
3751,2022-05-01,Frozen Dispensed Beverages,210,winona
3752,2022-05-01,Car Wash Sls,487,winona
3753,2022-05-01,Car Wash Vending Sales,65,winona
3754,2022-05-01,Chilled Bev Fee,497,winona
3755,2022-05-01,Coupons,405,winona
3756,2022-05-01,Cravins To Order,346,winona
3757,2022-05-01,CTO Ing Shelf Stable,348,winona
3758,2022-05-01,Fe Gift Cards Radiant,179,winona
3759,2022-05-01,Floral,292,winona
3760,2022-05-01,Fresh Bakery,131,winona
3761,2022-05-01,Gen Merch Scan Data Sales,394,winona
3762,2022-05-01,JW European Cafe,110,winona
3763,2022-05-01,Lottery Instant Tickets,55,winona
3764,2022-05-01,Lottery ITVM Instant Tickets,50,winona
3765,2022-05-01,Lottery Online Sales,167,winona
3766,2022-05-01,Manual Fuel Radiant,338,winona
3767,2022-05-01,Money Orders Radiant,319,winona
3768,2022-05-01,Money Transfers,477,winona
3769,2022-05-01,No Scan Merch Radiant,477,winona
3770,2022-05-01,Novelty,483,winona
3771,2022-05-01,Phone Card Fee,412,winona
3772,2022-05-01,Supplies-retail,260,winona
3773,2022-06-01,Cigarettes,155,winona
3774,2022-06-01,Other Tobacco,361,winona
3775,2022-06-01,Beer,131,winona
3776,2022-06-01,Wine,330,winona
3777,2022-06-01,Packaged Beverages-nonalcoh,345,winona
3778,2022-06-01,Candy,416,winona
3779,2022-06-01,Fluid Milk Products,432,winona
3780,2022-06-01,Other Dairy Deli,368,winona
3781,2022-06-01,Pkg Sand Other Products,50,winona
3782,2022-06-01,Packaged Ice Cream Novelty,140,winona
3783,2022-06-01,Frozen Foods,498,winona
3784,2022-06-01,Packaged Bread Comm Bakery,150,winona
3785,2022-06-01,Salty Snacks,182,winona
3786,2022-06-01,Packaged Sweet Snacks,89,winona
3787,2022-06-01,Alternative Snacks,399,winona
3788,2022-06-01,Fresh Foods - Perish Groc,388,winona
3789,2022-06-01,Edible Grocery,84,winona
3790,2022-06-01,Non-edible Grocery,52,winona
3791,2022-06-01,Health And Beauty Care,245,winona
3792,2022-06-01,General Merchandise,328,winona
3793,2022-06-01,Publications,138,winona
3794,2022-06-01,Automotive Products,448,winona
3795,2022-06-01,Store Services Fee Income,200,winona
3796,2022-06-01,Store Services Fee Inc Tax,403,winona
3797,2022-06-01,Ice Bags,97,winona
3798,2022-06-01,Hot Dispensed Beverages,453,winona
3799,2022-06-01,Cold Dispensed Beverages,464,winona
3800,2022-06-01,Frozen Dispensed Beverages,175,winona
3801,2022-06-01,Car Wash Sls,395,winona
3802,2022-06-01,Car Wash Vending Sales,289,winona
3803,2022-06-01,Chilled Bev Fee,144,winona
3804,2022-06-01,Coupons,309,winona
3805,2022-06-01,Cravins To Order,107,winona
3806,2022-06-01,CTO Ing Shelf Stable,463,winona
3807,2022-06-01,Fe Gift Cards Radiant,210,winona
3808,2022-06-01,Floral,199,winona
3809,2022-06-01,Fresh Bakery,198,winona
3810,2022-06-01,Gen Merch Scan Data Sales,425,winona
3811,2022-06-01,JW European Cafe,86,winona
3812,2022-06-01,Lottery Instant Tickets,126,winona
3813,2022-06-01,Lottery ITVM Instant Tickets,309,winona
3814,2022-06-01,Lottery Online Sales,375,winona
3815,2022-06-01,Manual Fuel Radiant,175,winona
3816,2022-06-01,Money Orders Radiant,175,winona
3817,2022-06-01,Money Transfers,173,winona
3818,2022-06-01,No Scan Merch Radiant,390,winona
3819,2022-06-01,Novelty,242,winona
3820,2022-06-01,Phone Card Fee,100,winona
3821,2022-06-01,Supplies-retail,181,winona
3822,2022-07-01,Cigarettes,417,winona
3823,2022-07-01,Other Tobacco,171,winona
3824,2022-07-01,Beer,489,winona
3825,2022-07-01,Wine,89,winona
3826,2022-07-01,Packaged Beverages-nonalcoh,492,winona
3827,2022-07-01,Candy,287,winona
3828,2022-07-01,Fluid Milk Products,360,winona
3829,2022-07-01,Other Dairy Deli,451,winona
3830,2022-07-01,Pkg Sand Other Products,425,winona
3831,2022-07-01,Packaged Ice Cream Novelty,146,winona
3832,2022-07-01,Frozen Foods,198,winona
3833,2022-07-01,Packaged Bread Comm Bakery,103,winona
3834,2022-07-01,Salty Snacks,415,winona
3835,2022-07-01,Packaged Sweet Snacks,68,winona
3836,2022-07-01,Alternative Snacks,145,winona
3837,2022-07-01,Fresh Foods - Perish Groc,267,winona
3838,2022-07-01,Edible Grocery,423,winona
3839,2022-07-01,Non-edible Grocery,238,winona
3840,2022-07-01,Health And Beauty Care,246,winona
3841,2022-07-01,General Merchandise,80,winona
3842,2022-07-01,Publications,98,winona
3843,2022-07-01,Automotive Products,490,winona
3844,2022-07-01,Store Services Fee Income,438,winona
3845,2022-07-01,Store Services Fee Inc Tax,139,winona
3846,2022-07-01,Ice Bags,377,winona
3847,2022-07-01,Hot Dispensed Beverages,121,winona
3848,2022-07-01,Cold Dispensed Beverages,144,winona
3849,2022-07-01,Frozen Dispensed Beverages,429,winona
3850,2022-07-01,Car Wash Sls,322,winona
3851,2022-07-01,Car Wash Vending Sales,458,winona
3852,2022-07-01,Chilled Bev Fee,90,winona
3853,2022-07-01,Coupons,57,winona
3854,2022-07-01,Cravins To Order,251,winona
3855,2022-07-01,CTO Ing Shelf Stable,225,winona
3856,2022-07-01,Fe Gift Cards Radiant,81,winona
3857,2022-07-01,Floral,286,winona
3858,2022-07-01,Fresh Bakery,205,winona
3859,2022-07-01,Gen Merch Scan Data Sales,304,winona
3860,2022-07-01,JW European Cafe,268,winona
3861,2022-07-01,Lottery Instant Tickets,238,winona
3862,2022-07-01,Lottery ITVM Instant Tickets,469,winona
3863,2022-07-01,Lottery Online Sales,472,winona
3864,2022-07-01,Manual Fuel Radiant,295,winona
3865,2022-07-01,Money Orders Radiant,300,winona
3866,2022-07-01,Money Transfers,124,winona
3867,2022-07-01,No Scan Merch Radiant,209,winona
3868,2022-07-01,Novelty,146,winona
3869,2022-07-01,Phone Card Fee,369,winona
3870,2022-07-01,Supplies-retail,176,winona
3871,2022-08-01,Cigarettes,325,winona
3872,2022-08-01,Other Tobacco,198,winona
3873,2022-08-01,Beer,338,winona
3874,2022-08-01,Wine,90,winona
3875,2022-08-01,Packaged Beverages-nonalcoh,495,winona
3876,2022-08-01,Candy,206,winona
3877,2022-08-01,Fluid Milk Products,402,winona
3878,2022-08-01,Other Dairy Deli,424,winona
3879,2022-08-01,Pkg Sand Other Products,400,winona
3880,2022-08-01,Packaged Ice Cream Novelty,143,winona
3881,2022-08-01,Frozen Foods,402,winona
3882,2022-08-01,Packaged Bread Comm Bakery,396,winona
3883,2022-08-01,Salty Snacks,298,winona
3884,2022-08-01,Packaged Sweet Snacks,451,winona
3885,2022-08-01,Alternative Snacks,469,winona
3886,2022-08-01,Fresh Foods - Perish Groc,280,winona
3887,2022-08-01,Edible Grocery,429,winona
3888,2022-08-01,Non-edible Grocery,436,winona
3889,2022-08-01,Health And Beauty Care,435,winona
3890,2022-08-01,General Merchandise,214,winona
3891,2022-08-01,Publications,317,winona
3892,2022-08-01,Automotive Products,295,winona
3893,2022-08-01,Store Services Fee Income,187,winona
3894,2022-08-01,Store Services Fee Inc Tax,99,winona
3895,2022-08-01,Ice Bags,413,winona
3896,2022-08-01,Hot Dispensed Beverages,466,winona
3897,2022-08-01,Cold Dispensed Beverages,111,winona
3898,2022-08-01,Frozen Dispensed Beverages,154,winona
3899,2022-08-01,Car Wash Sls,147,winona
3900,2022-08-01,Car Wash Vending Sales,247,winona
3901,2022-08-01,Chilled Bev Fee,139,winona
3902,2022-08-01,Coupons,160,winona
3903,2022-08-01,Cravins To Order,409,winona
3904,2022-08-01,CTO Ing Shelf Stable,475,winona
3905,2022-08-01,Fe Gift Cards Radiant,226,winona
3906,2022-08-01,Floral,106,winona
3907,2022-08-01,Fresh Bakery,176,winona
3908,2022-08-01,Gen Merch Scan Data Sales,225,winona
3909,2022-08-01,JW European Cafe,388,winona
3910,2022-08-01,Lottery Instant Tickets,155,winona
3911,2022-08-01,Lottery ITVM Instant Tickets,251,winona
3912,2022-08-01,Lottery Online Sales,51,winona
3913,2022-08-01,Manual Fuel Radiant,289,winona
3914,2022-08-01,Money Orders Radiant,452,winona
3915,2022-08-01,Money Transfers,471,winona
3916,2022-08-01,No Scan Merch Radiant,199,winona
3917,2022-08-01,Novelty,211,winona
3918,2022-08-01,Phone Card Fee,391,winona
3919,2022-08-01,Supplies-retail,85,winona
3920,2022-09-01,Cigarettes,215,winona
3921,2022-09-01,Other Tobacco,83,winona
3922,2022-09-01,Beer,124,winona
3923,2022-09-01,Wine,428,winona
3924,2022-09-01,Packaged Beverages-nonalcoh,443,winona
3925,2022-09-01,Candy,331,winona
3926,2022-09-01,Fluid Milk Products,491,winona
3927,2022-09-01,Other Dairy Deli,441,winona
3928,2022-09-01,Pkg Sand Other Products,275,winona
3929,2022-09-01,Packaged Ice Cream Novelty,93,winona
3930,2022-09-01,Frozen Foods,411,winona
3931,2022-09-01,Packaged Bread Comm Bakery,97,winona
3932,2022-09-01,Salty Snacks,136,winona
3933,2022-09-01,Packaged Sweet Snacks,322,winona
3934,2022-09-01,Alternative Snacks,273,winona
3935,2022-09-01,Fresh Foods - Perish Groc,50,winona
3936,2022-09-01,Edible Grocery,165,winona
3937,2022-09-01,Non-edible Grocery,290,winona
3938,2022-09-01,Health And Beauty Care,312,winona
3939,2022-09-01,General Merchandise,462,winona
3940,2022-09-01,Publications,314,winona
3941,2022-09-01,Automotive Products,310,winona
3942,2022-09-01,Store Services Fee Income,334,winona
3943,2022-09-01,Store Services Fee Inc Tax,282,winona
3944,2022-09-01,Ice Bags,334,winona
3945,2022-09-01,Hot Dispensed Beverages,416,winona
3946,2022-09-01,Cold Dispensed Beverages,133,winona
3947,2022-09-01,Frozen Dispensed Beverages,247,winona
3948,2022-09-01,Car Wash Sls,124,winona
3949,2022-09-01,Car Wash Vending Sales,314,winona
3950,2022-09-01,Chilled Bev Fee,116,winona
3951,2022-09-01,Coupons,66,winona
3952,2022-09-01,Cravins To Order,133,winona
3953,2022-09-01,CTO Ing Shelf Stable,379,winona
3954,2022-09-01,Fe Gift Cards Radiant,268,winona
3955,2022-09-01,Floral,111,winona
3956,2022-09-01,Fresh Bakery,381,winona
3957,2022-09-01,Gen Merch Scan Data Sales,158,winona
3958,2022-09-01,JW European Cafe,345,winona
3959,2022-09-01,Lottery Instant Tickets,176,winona
3960,2022-09-01,Lottery ITVM Instant Tickets,167,winona
3961,2022-09-01,Lottery Online Sales,362,winona
3962,2022-09-01,Manual Fuel Radiant,447,winona
3963,2022-09-01,Money Orders Radiant,358,winona
3964,2022-09-01,Money Transfers,214,winona
3965,2022-09-01,No Scan Merch Radiant,190,winona
3966,2022-09-01,Novelty,327,winona
3967,2022-09-01,Phone Card Fee,461,winona
3968,2022-09-01,Supplies-retail,88,winona
3969,2022-10-01,Cigarettes,167,winona
3970,2022-10-01,Other Tobacco,391,winona
3971,2022-10-01,Beer,117,winona
3972,2022-10-01,Wine,72,winona
3973,2022-10-01,Packaged Beverages-nonalcoh,257,winona
3974,2022-10-01,Candy,307,winona
3975,2022-10-01,Fluid Milk Products,214,winona
3976,2022-10-01,Other Dairy Deli,399,winona
3977,2022-10-01,Pkg Sand Other Products,492,winona
3978,2022-10-01,Packaged Ice Cream Novelty,350,winona
3979,2022-10-01,Frozen Foods,193,winona
3980,2022-10-01,Packaged Bread Comm Bakery,176,winona
3981,2022-10-01,Salty Snacks,370,winona
3982,2022-10-01,Packaged Sweet Snacks,177,winona
3983,2022-10-01,Alternative Snacks,469,winona
3984,2022-10-01,Fresh Foods - Perish Groc,182,winona
3985,2022-10-01,Edible Grocery,379,winona
3986,2022-10-01,Non-edible Grocery,217,winona
3987,2022-10-01,Health And Beauty Care,372,winona
3988,2022-10-01,General Merchandise,383,winona
3989,2022-10-01,Publications,122,winona
3990,2022-10-01,Automotive Products,131,winona
3991,2022-10-01,Store Services Fee Income,197,winona
3992,2022-10-01,Store Services Fee Inc Tax,180,winona
3993,2022-10-01,Ice Bags,436,winona
3994,2022-10-01,Hot Dispensed Beverages,212,winona
3995,2022-10-01,Cold Dispensed Beverages,346,winona
3996,2022-10-01,Frozen Dispensed Beverages,113,winona
3997,2022-10-01,Car Wash Sls,97,winona
3998,2022-10-01,Car Wash Vending Sales,411,winona
3999,2022-10-01,Chilled Bev Fee,316,winona
4000,2022-10-01,Coupons,219,winona
4001,2022-10-01,Cravins To Order,380,winona
4002,2022-10-01,CTO Ing Shelf Stable,316,winona
4003,2022-10-01,Fe Gift Cards Radiant,179,winona
4004,2022-10-01,Floral,351,winona
4005,2022-10-01,Fresh Bakery,60,winona
4006,2022-10-01,Gen Merch Scan Data Sales,475,winona
4007,2022-10-01,JW European Cafe,236,winona
4008,2022-10-01,Lottery Instant Tickets,72,winona
4009,2022-10-01,Lottery ITVM Instant Tickets,106,winona
4010,2022-10-01,Lottery Online Sales,396,winona
4011,2022-10-01,Manual Fuel Radiant,257,winona
4012,2022-10-01,Money Orders Radiant,269,winona
4013,2022-10-01,Money Transfers,334,winona
4014,2022-10-01,No Scan Merch Radiant,399,winona
4015,2022-10-01,Novelty,331,winona
4016,2022-10-01,Phone Card Fee,104,winona
4017,2022-10-01,Supplies-retail,296,winona
4018,2022-11-01,Cigarettes,435,winona
4019,2022-11-01,Other Tobacco,273,winona
4020,2022-11-01,Beer,394,winona
4021,2022-11-01,Wine,380,winona
4022,2022-11-01,Packaged Beverages-nonalcoh,107,winona
4023,2022-11-01,Candy,295,winona
4024,2022-11-01,Fluid Milk Products,103,winona
4025,2022-11-01,Other Dairy Deli,237,winona
4026,2022-11-01,Pkg Sand Other Products,164,winona
4027,2022-11-01,Packaged Ice Cream Novelty,248,winona
4028,2022-11-01,Frozen Foods,208,winona
4029,2022-11-01,Packaged Bread Comm Bakery,84,winona
4030,2022-11-01,Salty Snacks,86,winona
4031,2022-11-01,Packaged Sweet Snacks,470,winona
4032,2022-11-01,Alternative Snacks,172,winona
4033,2022-11-01,Fresh Foods - Perish Groc,302,winona
4034,2022-11-01,Edible Grocery,363,winona
4035,2022-11-01,Non-edible Grocery,60,winona
4036,2022-11-01,Health And Beauty Care,148,winona
4037,2022-11-01,General Merchandise,115,winona
4038,2022-11-01,Publications,444,winona
4039,2022-11-01,Automotive Products,463,winona
4040,2022-11-01,Store Services Fee Income,65,winona
4041,2022-11-01,Store Services Fee Inc Tax,408,winona
4042,2022-11-01,Ice Bags,297,winona
4043,2022-11-01,Hot Dispensed Beverages,383,winona
4044,2022-11-01,Cold Dispensed Beverages,272,winona
4045,2022-11-01,Frozen Dispensed Beverages,120,winona
4046,2022-11-01,Car Wash Sls,162,winona
4047,2022-11-01,Car Wash Vending Sales,280,winona
4048,2022-11-01,Chilled Bev Fee,107,winona
4049,2022-11-01,Coupons,253,winona
4050,2022-11-01,Cravins To Order,106,winona
4051,2022-11-01,CTO Ing Shelf Stable,151,winona
4052,2022-11-01,Fe Gift Cards Radiant,394,winona
4053,2022-11-01,Floral,356,winona
4054,2022-11-01,Fresh Bakery,197,winona
4055,2022-11-01,Gen Merch Scan Data Sales,367,winona
4056,2022-11-01,JW European Cafe,218,winona
4057,2022-11-01,Lottery Instant Tickets,387,winona
4058,2022-11-01,Lottery ITVM Instant Tickets,82,winona
4059,2022-11-01,Lottery Online Sales,182,winona
4060,2022-11-01,Manual Fuel Radiant,472,winona
4061,2022-11-01,Money Orders Radiant,452,winona
4062,2022-11-01,Money Transfers,348,winona
4063,2022-11-01,No Scan Merch Radiant,428,winona
4064,2022-11-01,Novelty,300,winona
4065,2022-11-01,Phone Card Fee,489,winona
4066,2022-11-01,Supplies-retail,159,winona
4067,2022-12-01,Cigarettes,484,winona
4068,2022-12-01,Other Tobacco,419,winona
4069,2022-12-01,Beer,254,winona
4070,2022-12-01,Wine,493,winona
4071,2022-12-01,Packaged Beverages-nonalcoh,309,winona
4072,2022-12-01,Candy,223,winona
4073,2022-12-01,Fluid Milk Products,252,winona
4074,2022-12-01,Other Dairy Deli,401,winona
4075,2022-12-01,Pkg Sand Other Products,119,winona
4076,2022-12-01,Packaged Ice Cream Novelty,330,winona
4077,2022-12-01,Frozen Foods,304,winona
4078,2022-12-01,Packaged Bread Comm Bakery,231,winona
4079,2022-12-01,Salty Snacks,415,winona
4080,2022-12-01,Packaged Sweet Snacks,120,winona
4081,2022-12-01,Alternative Snacks,272,winona
4082,2022-12-01,Fresh Foods - Perish Groc,487,winona
4083,2022-12-01,Edible Grocery,319,winona
4084,2022-12-01,Non-edible Grocery,258,winona
4085,2022-12-01,Health And Beauty Care,409,winona
4086,2022-12-01,General Merchandise,438,winona
4087,2022-12-01,Publications,154,winona
4088,2022-12-01,Automotive Products,365,winona
4089,2022-12-01,Store Services Fee Income,351,winona
4090,2022-12-01,Store Services Fee Inc Tax,222,winona
4091,2022-12-01,Ice Bags,492,winona
4092,2022-12-01,Hot Dispensed Beverages,176,winona
4093,2022-12-01,Cold Dispensed Beverages,202,winona
4094,2022-12-01,Frozen Dispensed Beverages,222,winona
4095,2022-12-01,Car Wash Sls,95,winona
4096,2022-12-01,Car Wash Vending Sales,242,winona
4097,2022-12-01,Chilled Bev Fee,262,winona
4098,2022-12-01,Coupons,472,winona
4099,2022-12-01,Cravins To Order,155,winona
4100,2022-12-01,CTO Ing Shelf Stable,350,winona
4101,2022-12-01,Fe Gift Cards Radiant,195,winona
4102,2022-12-01,Floral,383,winona
4103,2022-12-01,Fresh Bakery,211,winona
4104,2022-12-01,Gen Merch Scan Data Sales,86,winona
4105,2022-12-01,JW European Cafe,188,winona
4106,2022-12-01,Lottery Instant Tickets,349,winona
4107,2022-12-01,Lottery ITVM Instant Tickets,262,winona
4108,2022-12-01,Lottery Online Sales,147,winona
4109,2022-12-01,Manual Fuel Radiant,115,winona
4110,2022-12-01,Money Orders Radiant,170,winona
4111,2022-12-01,Money Transfers,464,winona
4112,2022-12-01,No Scan Merch Radiant,215,winona
4113,2022-12-01,Novelty,237,winona
4114,2022-12-01,Phone Card Fee,205,winona
4115,2022-12-01,Supplies-retail,482,winona
4116,2023-01-01,Cigarettes,317,winona
4117,2023-01-01,Other Tobacco,137,winona
4118,2023-01-01,Beer,412,winona
4119,2023-01-01,Wine,231,winona
4120,2023-01-01,Packaged Beverages-nonalcoh,318,winona
4121,2023-01-01,Candy,250,winona
4122,2023-01-01,Fluid Milk Products,372,winona
4123,2023-01-01,Other Dairy Deli,332,winona
4124,2023-01-01,Pkg Sand Other Products,460,winona
4125,2023-01-01,Packaged Ice Cream Novelty,109,winona
4126,2023-01-01,Frozen Foods,439,winona
4127,2023-01-01,Packaged Bread Comm Bakery,162,winona
4128,2023-01-01,Salty Snacks,473,winona
4129,2023-01-01,Packaged Sweet Snacks,434,winona
4130,2023-01-01,Alternative Snacks,419,winona
4131,2023-01-01,Fresh Foods - Perish Groc,443,winona
4132,2023-01-01,Edible Grocery,148,winona
4133,2023-01-01,Non-edible Grocery,293,winona
4134,2023-01-01,Health And Beauty Care,328,winona
4135,2023-01-01,General Merchandise,166,winona
4136,2023-01-01,Publications,362,winona
4137,2023-01-01,Automotive Products,471,winona
4138,2023-01-01,Store Services Fee Income,353,winona
4139,2023-01-01,Store Services Fee Inc Tax,275,winona
4140,2023-01-01,Ice Bags,326,winona
4141,2023-01-01,Hot Dispensed Beverages,355,winona
4142,2023-01-01,Cold Dispensed Beverages,384,winona
4143,2023-01-01,Frozen Dispensed Beverages,464,winona
4144,2023-01-01,Car Wash Sls,451,winona
4145,2023-01-01,Car Wash Vending Sales,262,winona
4146,2023-01-01,Chilled Bev Fee,413,winona
4147,2023-01-01,Coupons,477,winona
4148,2023-01-01,Cravins To Order,180,winona
4149,2023-01-01,CTO Ing Shelf Stable,412,winona
4150,2023-01-01,Fe Gift Cards Radiant,143,winona
4151,2023-01-01,Floral,322,winona
4152,2023-01-01,Fresh Bakery,462,winona
4153,2023-01-01,Gen Merch Scan Data Sales,159,winona
4154,2023-01-01,JW European Cafe,107,winona
4155,2023-01-01,Lottery Instant Tickets,144,winona
4156,2023-01-01,Lottery ITVM Instant Tickets,210,winona
4157,2023-01-01,Lottery Online Sales,430,winona
4158,2023-01-01,Manual Fuel Radiant,225,winona
4159,2023-01-01,Money Orders Radiant,105,winona
4160,2023-01-01,Money Transfers,272,winona
4161,2023-01-01,No Scan Merch Radiant,128,winona
4162,2023-01-01,Novelty,483,winona
4163,2023-01-01,Phone Card Fee,288,winona
4164,2023-01-01,Supplies-retail,148,winona
4165,2023-02-01,Cigarettes,257,winona
4166,2023-02-01,Other Tobacco,498,winona
4167,2023-02-01,Beer,294,winona
4168,2023-02-01,Wine,485,winona
4169,2023-02-01,Packaged Beverages-nonalcoh,461,winona
4170,2023-02-01,Candy,488,winona
4171,2023-02-01,Fluid Milk Products,66,winona
4172,2023-02-01,Other Dairy Deli,145,winona
4173,2023-02-01,Pkg Sand Other Products,68,winona
4174,2023-02-01,Packaged Ice Cream Novelty,57,winona
4175,2023-02-01,Frozen Foods,315,winona
4176,2023-02-01,Packaged Bread Comm Bakery,118,winona
4177,2023-02-01,Salty Snacks,441,winona
4178,2023-02-01,Packaged Sweet Snacks,315,winona
4179,2023-02-01,Alternative Snacks,203,winona
4180,2023-02-01,Fresh Foods - Perish Groc,423,winona
4181,2023-02-01,Edible Grocery,431,winona
4182,2023-02-01,Non-edible Grocery,382,winona
4183,2023-02-01,Health And Beauty Care,420,winona
4184,2023-02-01,General Merchandise,104,winona
4185,2023-02-01,Publications,243,winona
4186,2023-02-01,Automotive Products,432,winona
4187,2023-02-01,Store Services Fee Income,419,winona
4188,2023-02-01,Store Services Fee Inc Tax,273,winona
4189,2023-02-01,Ice Bags,250,winona
4190,2023-02-01,Hot Dispensed Beverages,257,winona
4191,2023-02-01,Cold Dispensed Beverages,219,winona
4192,2023-02-01,Frozen Dispensed Beverages,90,winona
4193,2023-02-01,Car Wash Sls,440,winona
4194,2023-02-01,Car Wash Vending Sales,350,winona
4195,2023-02-01,Chilled Bev Fee,116,winona
4196,2023-02-01,Coupons,492,winona
4197,2023-02-01,Cravins To Order,334,winona
4198,2023-02-01,CTO Ing Shelf Stable,359,winona
4199,2023-02-01,Fe Gift Cards Radiant,76,winona
4200,2023-02-01,Floral,437,winona
4201,2023-02-01,Fresh Bakery,428,winona
4202,2023-02-01,Gen Merch Scan Data Sales,498,winona
4203,2023-02-01,JW European Cafe,345,winona
4204,2023-02-01,Lottery Instant Tickets,101,winona
4205,2023-02-01,Lottery ITVM Instant Tickets,320,winona
4206,2023-02-01,Lottery Online Sales,499,winona
4207,2023-02-01,Manual Fuel Radiant,423,winona
4208,2023-02-01,Money Orders Radiant,298,winona
4209,2023-02-01,Money Transfers,130,winona
4210,2023-02-01,No Scan Merch Radiant,199,winona
4211,2023-02-01,Novelty,194,winona
4212,2023-02-01,Phone Card Fee,358,winona
4213,2023-02-01,Supplies-retail,156,winona
4214,2023-03-01,Cigarettes,234,winona
4215,2023-03-01,Other Tobacco,255,winona
4216,2023-03-01,Beer,245,winona
4217,2023-03-01,Wine,459,winona
4218,2023-03-01,Packaged Beverages-nonalcoh,268,winona
4219,2023-03-01,Candy,125,winona
4220,2023-03-01,Fluid Milk Products,325,winona
4221,2023-03-01,Other Dairy Deli,207,winona
4222,2023-03-01,Pkg Sand Other Products,137,winona
4223,2023-03-01,Packaged Ice Cream Novelty,391,winona
4224,2023-03-01,Frozen Foods,273,winona
4225,2023-03-01,Packaged Bread Comm Bakery,462,winona
4226,2023-03-01,Salty Snacks,488,winona
4227,2023-03-01,Packaged Sweet Snacks,232,winona
4228,2023-03-01,Alternative Snacks,330,winona
4229,2023-03-01,Fresh Foods - Perish Groc,65,winona
4230,2023-03-01,Edible Grocery,415,winona
4231,2023-03-01,Non-edible Grocery,462,winona
4232,2023-03-01,Health And Beauty Care,76,winona
4233,2023-03-01,General Merchandise,212,winona
4234,2023-03-01,Publications,314,winona
4235,2023-03-01,Automotive Products,292,winona
4236,2023-03-01,Store Services Fee Income,124,winona
4237,2023-03-01,Store Services Fee Inc Tax,460,winona
4238,2023-03-01,Ice Bags,421,winona
4239,2023-03-01,Hot Dispensed Beverages,287,winona
4240,2023-03-01,Cold Dispensed Beverages,231,winona
4241,2023-03-01,Frozen Dispensed Beverages,383,winona
4242,2023-03-01,Car Wash Sls,479,winona
4243,2023-03-01,Car Wash Vending Sales,448,winona
4244,2023-03-01,Chilled Bev Fee,317,winona
4245,2023-03-01,Coupons,223,winona
4246,2023-03-01,Cravins To Order,231,winona
4247,2023-03-01,CTO Ing Shelf Stable,402,winona
